DATE,PRCP,TMAX,TMIN,SNOW,WSFG,WDFG
2014-10-05,    0,19.6,14.6,    0,,
2014-10-04,   14,19.2,13.9,    0,,
2014-10-03,    4,17.4,6.8,    0,,
2014-10-02,    0,16.1,7.6,    0,,
2014-10-01,    0,15.7,9.1,    0,,
2014-09-30,    0,17.8,12.6,    0,,
2014-09-29,   82,15.2,11.9,    0,,
2014-09-28,    0,16.8,9.5,    0,,
2014-09-27,    0,17.3,11.3,    0,,
2014-09-26,  112,16.5,13.6,    0,,
2014-09-25,    0,20.3,13.0,    0,,
2014-09-24,  120,20.3,14.9,    0,,
2014-09-23,  104,18.9,13.9,    0,,
2014-09-22,    0,20.9,15.7,    0,,
2014-09-21,    0,24.6,9.5,    0,,
2014-09-20,    0,19.6,10.5,    0,,
2014-09-19,   42,19.7,13.9,    0,,
2014-09-18,    6,17.6,14.8,    0,,
2014-09-17,   12,18.7,15.8,    0,,
2014-09-16,    0,22.8,10.3,    0,,
2014-09-15,    0,22.6,10.7,    0,,
2014-09-14,    0,22.8,10.1,    0,,
2014-09-13,    0,21.7,9.6,    0,,
2014-09-12,    0,19.9,7.1,    0,,
2014-09-11,    0,19.7,6.1,    0,,
2014-09-10,    2,19.8,12.7,    0,,
2014-09-09,    0,19.7,12.9,    0,,
2014-09-08,    0,21.3,13.9,    0,,
2014-09-07,    0,22.4,10.6,    0,,
2014-09-06,    0,24.0,11.7,    0,,
2014-09-05,    0,20.4,11.7,    0,,
2014-09-04,    0,19.6,10.2,    0,,
2014-09-03,    0,18.1,11.9,    0,,
2014-09-02,  132,17.6,13.9,    0,,
2014-09-01,    0,21.1,12.9,    0,,
2014-08-31,    0,21.5,14.1,    0,,
2014-08-30,    0,19.2,13.2,    0,,
2014-08-29,    0,20.5,15.0,    0,,
2014-08-28,    0,23.4,15.3,    0,,
2014-08-27,0,25.6,16.6,    0,,
2014-08-26,    0,24.5,16.3,    0,,
2014-08-25,    0,23.4,14.1,    0,,
2014-08-24,    0,22.8,13.9,    0,,
2014-08-23,    0,23.2,12.8,    0,,
2014-08-22,    0,21.4,13.1,    0,,
2014-08-21,    0,21.5,14.2,    0,,
2014-08-20,    0,21.9,14.4,    0,,
2014-08-19,    0,23.5,17.5,    0,,
2014-08-18,    0,22.8,14.9,    0,,
2014-08-17,    0,23.5,16.6,    0,,
2014-08-16,    0,22.5,16.5,    0,,
2014-08-15,   70,24.0,16.5,    0,,
2014-08-14,   22,22.3,14.2,    0,,
2014-08-13,   72,20.4,15.6,    0,,
2014-08-12,    2,23.0,18.5,    0,,
2014-08-11,    0,27.9,15.9,    0,,
2014-08-10,    0,25.3,13.6,    0,,
2014-08-09,    0,22.3,13.1,    0,,
2014-08-08,    0,22.8,13.7,    0,,
2014-08-07,    0,23.0,14.4,    0,,
2014-08-06,    0,21.9,15.5,    0,,
2014-08-05,    0,25.0,15.2,    0,,
2014-08-04,0,25.1,16.4,    0,,
2014-08-03,    0,24.4,15.8,    0,,
2014-08-02,    0,25.2,16.4,    0,,
2014-08-01,    0,24.8,15.6,    0,,
2014-07-31,    0,24.5,14.9,    0,,
2014-07-30,    0,23.8,14.2,    0,,
2014-07-29,0,25.3,15.0,    0,,
2014-07-28,    0,24.5,14.1,    0,,
2014-07-27,    0,23.8,13.4,    0,,
2014-07-26,0,24.0,12.9,    0,,
2014-07-25,    0,20.7,12.0,    0,,
2014-07-24,   70,20.5,13.1,    0,,
2014-07-23,   66,19.4,13.8,    0,,
2014-07-22,    0,23.7,13.5,    0,,
2014-07-21,    0,21.6,13.8,    0,,
2014-07-20,    0,19.2,15.3,    0,,
2014-07-19,    0,23.8,15.6,    0,,
2014-07-18,    0,24.1,14.2,    0,,
2014-07-17,    0,22.9,17.1,    0,,
2014-07-16,    0,24.5,14.8,    0,,
2014-07-15,    0,24.3,13.8,    0,,
2014-07-14,    0,27.1,16.6,    0,,
2014-07-13,    0,27.0,15.5,    0,,
2014-07-12,    0,26.6,14.8,    0,,
2014-07-11,    0,24.6,14.4,    0,,
2014-07-10,    0,21.9,15.0,    0,,
2014-07-09,    0,22.2,16.3,    0,,
2014-07-08,    0,23.2,14.9,    0,,
2014-07-07,    0,22.8,14.5,    0,,
2014-07-06,   16,23.1,15.6,    0,,
2014-07-05,    6,20.3,14.0,    0,,
2014-07-04,    6,20.4,11.2,    0,,
2014-07-03,    0,22.4,12.8,    0,,
2014-07-02,    0,25.8,16.6,    0,,
2014-07-01,    0,28.3,13.8,    0,,
2014-06-30,    0,22.1,12.0,    0,,
2014-06-29,    0,20.2,13.4,    0,,
2014-06-28,   68,19.0,13.3,    0,,
2014-06-27,   54,19.3,13.2,    0,,
2014-06-26,    0,23.7,12.8,    0,,
2014-06-25,    0,21.8,12.6,    0,,
2014-06-24,    0,20.4,14.0,    0,,
2014-06-23,   12,21.8,13.8,    0,,
2014-06-22,    0,20.8,10.6,    0,,
2014-06-21,    0,18.9,9.2,    0,,
2014-06-20,    0,17.5,8.9,    0,,
2014-06-19,   50,19.0,12.8,    0,,
2014-06-18,    0,18.9,11.9,    0,,
2014-06-17,    0,20.1,12.5,    0,,
2014-06-16,  112,17.2,9.8,    0,,
2014-06-15,    2,17.2,11.6,    0,,
2014-06-14,   38,14.2,11.5,    0,,
2014-06-13,    6,20.1,12.2,    0,,
2014-06-12,    0,20.9,12.8,    0,,
2014-06-11,    0,19.4,10.2,    0,,
2014-06-10,   26,18.3,12.3,    0,,
2014-06-09,    0,18.8,13.1,    0,,
2014-06-08,    0,22.2,13.9,    0,,
2014-06-07,    0,21.7,12.5,    0,,
2014-06-06,    0,18.8,9.5,    0,,
2014-06-05,    0,18.2,11.5,    0,,
2014-06-04,    0,18.1,10.7,    0,,
2014-06-03,    0,18.5,13.0,    0,,
2014-06-02,    0,19.7,9.9,    0,,
2014-06-01,    0,18.8,10.4,    0,,
2014-05-31,    0,18.5,8.7,    0,,
2014-05-30,    0,18.5,7.9,    0,,
2014-05-29,0,18.285714285714285,10.735714285714284,,,
2014-05-28,   28,17.6,9.1,    0,,
2014-05-27,    0,17.1,9.5,    0,,
2014-05-26,   38,18.6,11.2,    0,,
2014-05-25,   20,14.6,11.6,    0,,
2014-05-24,    0,17.9,12.1,    0,,
2014-05-23,  150,19.4,12.8,    0,,
2014-05-22,    2,20.5,11.9,    0,,
2014-05-21,    0,19.3,10.5,    0,,
2014-05-20,    0,20.2,12.3,    0,,
2014-05-19,    0,18.1,11.8,    0,,
2014-05-18,    0,18.1,10.6,    0,,
2014-05-17,    0,19.1,12.1,    0,,
2014-05-16,    0,19.4,12.9,    0,,
2014-05-15,    0,21.8,13.0,    0,,
2014-05-14,    0,20.9,11.0,    0,,
2014-05-13,    0,20.3,13.3,    0,,
2014-05-12,    0,21.1,9.6,    0,,
2014-05-11,    0,16.8,10.0,    0,,
2014-05-10,    2,14.6,9.3,    0,,
2014-05-09,   18,15.8,9.4,    0,,
2014-05-08,  176,15.9,9.7,    0,,
2014-05-07,    0,17.6,7.2,    0,,
2014-05-06,    0,14.8,8.1,    0,,
2014-05-05,   62,14.7,8.5,    0,,
2014-05-04,  182,11.6,8.9,    0,,
2014-05-03,   16,13.4,9.7,    0,,
2014-05-02,   20,20.0,11.0,    0,,
2014-05-01,    0,22.1,8.8,    0,,
2014-04-30,    0,18.9,7.2,    0,,
2014-04-29,    0,17.5,8.8,    0,,
2014-04-28,   20,14.6,3.7,    0,,
2014-04-27,   30,12.3,7.0,    0,,
2014-04-26,   12,13.3,5.0,    0,,
2014-04-25,    0,12.5,4.2,    0,,
2014-04-24,   92,13.8,7.0,    0,,
2014-04-23,   18,13.7,6.3,    0,,
2014-04-22,   16,14.2,7.7,    0,,
2014-04-21,   10,13.7,7.9,    0,,
2014-04-20,    0,13.4,5.9,    0,,
2014-04-19,   30,12.2,7.0,    0,,
2014-04-18,    0,14.2,7.2,    0,,
2014-04-17,  196,12.1,7.2,    0,,
2014-04-16,  148,11.2,7.4,    0,,
2014-04-15,   14,13.9,8.6,    0,,
2014-04-14,    0,17.9,3.2,    0,,
2014-04-13,    0,15.2,3.0,    0,,
2014-04-12,    0,13.1,5.9,    0,,
2014-04-11,    0,14.9,8.0,    0,,
2014-04-10,    0,12.4,4.2,    0,,
2014-04-09,    0,11.6,7.2,    0,,
2014-04-08,   30,14.9,9.4,    0,,
2014-04-07,   22,15.4,8.7,    0,,
2014-04-06,    2,12.2,6.3,    0,,
2014-04-05,   56,9.9,5.5,    0,,
2014-04-04,   22,13.2,7.3,    0,,
2014-04-03,  102,10.4,6.5,    0,,
2014-04-02,    0,13.2,3.1,    0,,
2014-04-01,    0,12.3,2.2,    0,,
2014-03-31,    0,10.7,1.9,    0,,
2014-03-30,   32,12.1,5.0,    0,,
2014-03-29,   44,11.6,7.3,    0,,
2014-03-28,  118,10.2,7.2,    0,,
2014-03-27,   44,11.1,6.8,    0,,
2014-03-26,   64,12.4,5.2,    0,,
2014-03-25,   64,11.8,8.6,    0,,
2014-03-24,    0,10.7,4.1,    0,,
2014-03-23,    0,8.4,0.2,    0,,
2014-03-22,   18,5.3,1.9,    0,,
2014-03-21,    0,8.7,0.6,    0,,
2014-03-20,    0,8.8,3.1,    0,,
2014-03-19,  118,9.2,5.3,    0,,
2014-03-18,    8,8.3,2.3,    0,,
2014-03-17,    0,8.7,4.7,    0,,
2014-03-16,   22,9.7,5.2,    0,,
2014-03-15,  116,9.9,6.2,    0,,
2014-03-14,  100,11.7,6.2,    0,,
2014-03-13,   18,12.1,2.8,    0,,
2014-03-12,    0,10.1,0.9,    0,,
2014-03-11,    0,10.9,1.5,    0,,
2014-03-10,    0,9.7,4.7,    0,,
2014-03-09,   18,12.6,5.8,    0,,
2014-03-08,  236,9.8,7.0,    0,,
2014-03-07,    0,11.4,6.8,    0,,
2014-03-06,  182,10.4,7.8,    0,,
2014-03-05,  170,11.7,3.5,    0,,
2014-03-04,   88,5.4,1.9,    0,,
2014-03-03,   34,9.3,2.6,    0,,
2014-03-02,  102,3.0,-0.4,    0,,
2014-03-01,    4,5.5,-2.0,    4,,
2014-02-28,    0,8.2,1.9,    0,,
2014-02-27,    0,6.8,2.7,    0,,
2014-02-26,    0,5.4,0.0,    0,,
2014-02-25,    0,4.5,-2.4,    0,,
2014-02-24,  216,0.7,-0.1,  144,,
2014-02-23,   92,1.0,0.0,   10,,
2014-02-22,   86,2.1,-0.2,   80,,
2014-02-21,    0,6.0,0.7,    0,,
2014-02-20,   44,8.7,2.5,    0,,
2014-02-19,   38,8.1,3.0,    0,,
2014-02-18,  176,9.1,3.2,    0,,
2014-02-17,    2,7.8,4.5,    0,,
2014-02-16,  126,6.7,3.6,    0,,
2014-02-15,  120,8.6,4.1,    0,,
2014-02-14,  106,12.6,3.5,    0,,
2014-02-13,   14,10.9,4.3,    0,,
2014-02-12,  194,10.4,3.1,    0,,
2014-02-11,  120,7.7,-0.8,    0,,
2014-02-10,   84,7.3,0.7,    0,,
2014-02-09,    0,3.0,-5.5,    0,,
2014-02-08,    0,1.8,-8.8,    0,,
2014-02-07,    0,1.3,-5.1,    0,,
2014-02-06,    0,1.1,-9.9,    0,,
2014-02-05,    0,0.4,-7.3,    0,,
2014-02-04,    0,1.3,-5.2,    0,,
2014-02-03,    0,4.3,-3.8,    0,,
2014-02-02,    0,5.9,-1.3,    0,,
2014-02-01,    0,4.1,-2.1,    0,,
2014-01-31,    0,5.5,0.3,    0,,
2014-01-30,   56,6.3,2.8,    0,,
2014-01-29,   60,7.3,5.2,    0,,
2014-01-28,   12,7.6,4.6,    0,,
2014-01-27,    0,5.0,0.7,    0,,
2014-01-26,    0,4.0,1.4,    0,,
2014-01-25,    0,9.8,-0.4,    0,,
2014-01-24,    0,5.3,1.5,    0,,
2014-01-23,    0,6.0,-0.7,    0,,
2014-01-22,    0,7.2,1.9,    0,,
2014-01-21,    0,6.3,-0.6,    0,,
2014-01-20,    0,6.1,0.3,    0,,
2014-01-19,    0,6.7,0.7,    0,,
2014-01-18,    0,5.4,1.5,    0,,
2014-01-17,    0,5.5,3.6,    0,,
2014-01-16,    0,6.9,0.1,    0,,
2014-01-15,    0,8.3,3.4,    0,,
2014-01-14,    0,9.8,5.5,    0,,
2014-01-13,    0,12.1,3.2,    0,,
2014-01-12,   88,6.6,3.6,    0,,
2014-01-11,  382,9.4,4.9,    0,,
2014-01-10,  188,7.9,3.1,    0,,
2014-01-09,  170,7.3,3.4,    0,,
2014-01-08,  198,7.8,5.9,    0,,
2014-01-07,  122,7.1,1.1,    0,,
2014-01-06,    0,3.7,-3.2,    0,,
2014-01-05,    0,4.7,-3.4,    0,,
2014-01-04,    0,4.9,-2.9,    0,,
2014-01-03,    0,6.8,0.5,    0,,
2014-01-02,  138,7.5,5.2,    0,,
2014-01-01,    8,6.5,3.0,    0,,
2013-12-31,   22,7.4,4.9,    0,,
2013-12-30,    0,7.0,4.8,    0,,
2013-12-29,   12,5.8,1.4,    0,,
2013-12-28,    0,6.8,1.4,    0,,
2013-12-27,0,5.946153846153846,2.115384615384615,,,
2013-12-26,   66,8.4,3.8,    0,,
2013-12-25,    0,5.5,-1.6,    0,,
2013-12-24,    0,6.4,2.7,    0,,
2013-12-23,0,5.460439560439561,0.9368131868131867,,,
2013-12-22,   98,4.6,1.5,    0,,
2013-12-21,   14,2.8,0.7,    0,,
2013-12-20,  112,1.8,-0.8,  100,,
2013-12-19,    0,1.7,-3.1,    0,,
2013-12-18,    0,6.0,-0.7,    0,,
2013-12-17,    6,6.0,0.3,    0,,
2013-12-16,    0,7.7,0.6,    0,,
2013-12-15,    2,9.7,1.7,    0,,
2013-12-14,    4,7.6,5.7,    0,,
2013-12-13,   52,6.3,3.5,    0,,
2013-12-12,   34,4.9,-1.1,    0,,
2013-12-11,    0,3.7,-0.1,    0,,
2013-12-10,   18,1.1,-1.0,   14,,
2013-12-09,    4,-0.9,-3.4,    2,,
2013-12-08,    0,-0.3,-8.4,    0,,
2013-12-07,    0,-1.8,-10.0,    0,,
2013-12-06,    0,-0.3,-7.6,    0,,
2013-12-05,    0,0.4,-6.0,    0,,
2013-12-04,    0,2.7,-5.3,    0,,
2013-12-03,    0,4.0,-3.8,    0,,
2013-12-02,    6,6.7,-0.5,    0,,
2013-12-01,  150,11.3,5.6,    0,,
2013-11-30,  178,8.0,6.5,    0,,
2013-11-29,   48,9.4,6.9,    0,,
2013-11-28,    4,10.1,1.5,    0,,
2013-11-27,    0,10.0,1.9,    0,,
2013-11-26,    0,8.0,-0.2,    0,,
2013-11-25,    0,9.8,0.3,    0,,
2013-11-24,    0,8.0,-1.0,    0,,
2013-11-23,    0,6.5,-2.2,    0,,
2013-11-22,    0,6.2,-3.4,    0,,
2013-11-21,    0,4.1,-3.8,    0,,
2013-11-20,    0,4.1,-3.3,    0,,
2013-11-19,   26,6.7,0.5,    0,,
2013-11-18,  108,8.4,5.9,    0,,
2013-11-17,    0,11.2,1.6,    0,,
2013-11-16,    2,7.5,1.4,    0,,
2013-11-15,  138,8.8,5.8,    0,,
2013-11-14,    6,10.5,7.3,    0,,
2013-11-13,    0,13.9,7.3,    0,,
2013-11-12,   30,14.6,7.7,    0,,
2013-11-11,    0,12.0,6.0,    0,,
2013-11-10,    0,9.2,3.7,    0,,
2013-11-09,   22,9.4,6.3,    0,,
2013-11-08,   24,11.2,6.7,    0,,
2013-11-07,  156,10.4,6.3,    0,,
2013-11-06,    0,9.6,3.5,    0,,
2013-11-05,   16,7.2,4.2,    0,,
2013-11-04,    0,7.6,-0.8,    0,,
2013-11-03,    0,8.7,1.8,    0,,
2013-11-02,  466,10.6,5.4,    0,,
2013-11-01,    8,11.9,9.8,    0,,
2013-10-31,   76,10.8,8.4,    0,,
2013-10-30,   32,11.4,3.2,    0,,
2013-10-29,    0,12.8,1.0,    0,,
2013-10-28,    0,12.9,3.5,    0,,
2013-10-27,   12,14.2,7.7,    0,,
2013-10-26,    0,12.9,7.6,    0,,
2013-10-25,    0,10.3,6.2,    0,,
2013-10-24,    0,9.9,3.6,    0,,
2013-10-23,    0,10.2,5.5,    0,,
2013-10-22,    0,9.3,7.1,    0,,
2013-10-21,    0,9.6,7.5,    0,,
2013-10-20,    0,10.2,8.4,    0,,
2013-10-19,    0,10.1,7.2,    0,,
2013-10-18,0,10.985714285714286,5.55,,,
2013-10-17,    0,11.0,4.7,    0,,
2013-10-16,    0,12.5,5.1,    0,,
2013-10-15,    0,12.1,5.6,    0,,
2013-10-14,    0,12.5,3.7,    0,,
2013-10-13,    0,12.4,3.8,    0,,
2013-10-12,    0,12.8,5.3,    0,,
2013-10-11,    0,10.9,4.0,    0,,
2013-10-10,    0,13.0,7.2,    0,,
2013-10-09,    0,14.3,4.7,    0,,
2013-10-08,0,13.6,6.385714285714286,,,
2013-10-07,   38,15.1,11.3,    0,,
2013-10-06,    0,21.2,8.0,    0,,
2013-10-05,    0,16.5,10.9,    0,,
2013-10-04,    0,13.4,5.3,    0,,
2013-10-03,    0,12.5,3.5,    0,,
2013-10-02,  114,10.2,7.7,    0,,
2013-10-01,  102,13.5,8.4,    0,,
2013-09-30,   22,13.9,9.9,    0,,
2013-09-29,  192,12.4,10.1,    0,,
2013-09-28,  354,14.4,10.7,    0,,
2013-09-27,  110,12.3,10.4,    0,,
2013-09-26,    0,15.4,7.3,    0,,
2013-09-25,    4,15.2,7.8,    0,,
2013-09-24,    2,15.4,9.2,    0,,
2013-09-23,   26,17.0,10.8,    0,,
2013-09-22,0,16.714285714285715,11.05,,,
2013-09-21,   58,19.0,12.3,    0,,
2013-09-20,   66,20.1,11.8,    0,,
2013-09-19,    0,20.1,12.2,    0,,
2013-09-18,    0,19.3,11.2,    0,,
2013-09-17,    0,18.3,12.4,    0,,
2013-09-16,  248,18.0,13.7,    0,,
2013-09-15,   76,17.1,14.8,    0,,
2013-09-14,    0,17.4,14.6,    0,,
2013-09-13,    0,20.8,14.0,    0,,
2013-09-12,    0,23.6,14.7,    0,,
2013-09-11,    0,24.1,13.5,    0,,
2013-09-10,    0,21.2,13.8,    0,,
2013-09-09,    0,21.1,12.7,    0,,
2013-09-08,    0,20.3,13.1,    0,,
2013-09-07,    0,21.1,16.0,    0,,
2013-09-06,    4,20.2,15.1,    0,,
2013-09-05,   34,18.1,13.3,    0,,
2013-09-04,    0,19.6,13.5,    0,,
2013-09-03,  100,21.3,14.6,    0,,
2013-09-02,   10,22.0,15.9,    0,,
2013-09-01,    0,22.5,14.0,    0,,
2013-08-31,    0,19.8,11.7,    0,,
2013-08-30,  120,22.2,14.7,    0,,
2013-08-29,  192,21.0,17.6,    0,,
2013-08-28,   54,22.3,15.9,    0,,
2013-08-27,   68,22.3,15.9,    0,,
2013-08-26,    0,23.2,14.5,    0,,
2013-08-25,    0,22.5,12.9,    0,,
2013-08-24,   14,21.6,14.9,    0,,
2013-08-23,   16,22.7,14.4,    0,,
2013-08-22,    0,24.2,11.7,    0,,
2013-08-21,    0,22.6,11.8,    0,,
2013-08-20,    0,21.7,12.6,    0,,
2013-08-19,    0,22.6,13.6,    0,,
2013-08-18,0,22.77692307692308,13.984615384615383,,,
2013-08-17,0,22.94120879120879,14.14175824175824,,,
2013-08-16,    0,24.0,15.3,    0,,
2013-08-15,   10,22.0,17.0,    0,,
2013-08-14,    6,24.2,14.8,    0,,
2013-08-13,    0,23.1,14.0,    0,,
2013-08-12,    0,23.3,14.2,    0,,
2013-08-11,   20,21.6,14.6,    0,,
2013-08-10,    0,24.8,15.1,    0,,
2013-08-09,    0,24.1,13.7,    0,,
2013-08-08,    0,24.1,14.2,    0,,
2013-08-07,    0,24.8,14.4,    0,,
2013-08-06,    0,23.8,13.6,    0,,
2013-08-05,    0,23.4,14.2,    0,,
2013-08-04,    0,22.9,14.5,    0,,
2013-08-03,    8,22.0,15.3,    0,,
2013-08-02,   56,18.4,14.5,    0,,
2013-08-01,    6,21.5,14.2,    0,,
2013-07-31,    0,23.8,14.5,    0,,
2013-07-30,    0,23.0,14.5,    0,,
2013-07-29,    0,22.1,13.6,    0,,
2013-07-28,    0,20.9,13.0,    0,,
2013-07-27,    0,21.1,15.3,    0,,
2013-07-26,    0,22.2,14.1,    0,,
2013-07-25,    0,23.5,12.8,    0,,
2013-07-24,    0,23.8,14.0,    0,,
2013-07-23,    0,23.7,14.1,    0,,
2013-07-22,    0,22.9,13.6,    0,,
2013-07-21,    0,21.4,12.4,    0,,
2013-07-20,    0,23.1,13.9,    0,,
2013-07-19,    0,22.1,14.4,    0,,
2013-07-18,    0,22.2,14.6,    0,,
2013-07-17,    0,23.7,17.0,    0,,
2013-07-16,    0,24.0,13.8,    0,,
2013-07-15,    0,23.8,15.6,    0,,
2013-07-14,    0,22.8,11.8,    0,,
2013-07-13,    0,21.1,11.6,    0,,
2013-07-12,    0,20.5,11.4,    0,,
2013-07-11,    0,19.8,13.1,    0,,
2013-07-10,    0,23.4,14.1,    0,,
2013-07-09,    0,24.0,14.2,    0,,
2013-07-08,    0,21.3,13.7,    0,,
2013-07-07,    0,21.0,13.9,    0,,
2013-07-06,    0,22.3,13.9,    0,,
2013-07-05,    0,21.4,12.7,    0,,
2013-07-04,    0,20.6,13.1,    0,,
2013-07-03,    0,22.1,14.9,    0,,
2013-07-02,    0,25.6,15.4,    0,,
2013-07-01,    0,28.0,17.0,    0,,
2013-06-30,    0,31.2,15.2,    0,,
2013-06-29,    0,24.4,16.5,    0,,
2013-06-28,0,20.4,15.2,    0,,
2013-06-27,   56,20.1,15.4,    0,,
2013-06-26,   38,20.6,13.9,    0,,
2013-06-25,   32,19.7,13.6,    0,,
2013-06-24,  146,18.0,14.4,    0,,
2013-06-23,0,21.338461538461537,14.046153846153846,,,
2013-06-22,    0,22.0,13.8,    0,,
2013-06-21,    4,20.0,11.8,    0,,
2013-06-20,  134,15.9,12.5,    0,,
2013-06-19,0,20.010650887573966,12.50355029585799,,,
2013-06-18,    4,19.9,13.0,    0,,
2013-06-17,    0,22.8,14.1,    0,,
2013-06-16,    0,22.4,13.2,    0,,
2013-06-15,    0,19.9,7.8,    0,,
2013-06-14,    4,18.3,11.5,    0,,
2013-06-13,    0,19.3,8.9,    0,,
2013-06-12,0,20.37295012679628,11.571935756551142,,,
2013-06-11,0,20.424707160970893,11.438847965221592,,,
2013-06-10,0,20.49966532682388,11.215826245967534,,,
2013-06-09,0,20.17104608779872,10.803801423962895,,,
2013-06-08,0,19.852624100341394,10.461487341671882,,,
2013-06-07,0,19.84585611467588,10.841699819053577,,,
2013-06-06,0,20.066692702486723,10.747656936061231,,,
2013-06-05,0,19.454192702486722,10.98515693606123,,,
2013-06-04,0,19.339348024448025,10.911809583499991,,,
2013-06-03,0,19.20367813238267,10.845929785784794,,,
2013-06-02,0,18.859270873846683,10.5219490917884,,,
2013-06-01,0,18.59216626506681,10.20156894939211,,,
2013-05-31,    0,18.466120481539352,10.17557711016413,,,
2013-05-30,   33,18.02558810747791,9.789968035704716,,,
2013-05-29,  132,14.4,10.8,,,
2013-05-28,  155,17.726015625887403,9.47698205057583,,,
2013-05-27,   15,17.5310699571834,9.275997918617497,,,
2013-05-26,    5,17.4,8.3,,,
2013-05-25,    3,17.5,7.6,,,
2013-05-24,    0,17.07716310655346,9.083502283187471,,,
2013-05-23,   58,15.0,6.6,,,
2013-05-22,   28,16.794520724135353,8.9030401876984,,,
2013-05-21,    8,18.2,8.5,,,
2013-05-20,    0,17.0,8.5,,,
2013-05-19,    0,16.6,10.9,,,
2013-05-18,   15,17.355973652557402,9.173878539240489,,,
2013-05-17,    0,17.343971456937187,9.305035084177197,,,
2013-05-16,   20,16.5,10.3,,,
2013-05-15,    5,16.6,7.5,,,
2013-05-14,   23,16.5,7.5,,,
2013-05-13,   20,18.3,12.0,,,
2013-05-12,  150,22.2,12.7,,,
2013-05-11,    0,18.549994510949457,9.897891362341769,,,
2013-05-10,    0,18.669396596788665,9.970292644651895,,,
2013-05-09,    0,18.5,9.2,,,
2013-05-08,    0,20.6,10.8,,,
2013-05-07,    0,21.6,10.5,,,
2013-05-06,    0,18.646599011970903,9.296464889665963,,,
2013-05-05,    0,18.685110013301003,8.996072099628847,,,
2013-05-04,    0,18.015110013301,8.406072099628847,,,
2013-05-03,    0,17.892383239578326,8.078991066688685,,,
2013-05-02,    0,15.4,2.5,,,
2013-05-01,    0,17.2782668565126,7.248133346301027,,,
2013-04-30,    0,16.71672839497414,6.494287192454873,,,
2013-04-29,    0,14.0,6.1,,,
2013-04-28,   25,16.148966543138926,5.926962983725189,,,
2013-04-27,    3,15.5,6.8,,,
2013-04-26,    0,17.2,6.3,,,
2013-04-25,    0,15.5,4.6,,,
2013-04-24,    0,14.3,4.6,,,
2013-04-23,    0,13.3,1.0,,,
2013-04-22,   15,14.504451503921722,4.693360271247744,,,
2013-04-21,   20,14.221118170588388,4.493360271247744,,,
2013-04-20,   76,12.1,7.6,,,
2013-04-19,  323,13.735464139542508,4.140560045207957,,,
2013-04-18,   33,14.3,5.6,,,
2013-04-17,    0,14.0,2.8,,,
2013-04-16,    0,13.2,0.3,,,
2013-04-15,    0,13.206103381405262,4.392728058770344,,,
2013-04-14,    0,10.6,3.7,,,
2013-04-13,  109,12.976506138267977,4.921208009452573,,,
2013-04-12,    0,11.6,4.0,,,
2013-04-11,    3,13.034782683606657,4.937630551656628,,,
2013-04-10,  193,12.993116016939991,5.0542972183232955,,,
2013-04-09,    0,13.8,6.6,,,
2013-04-08,    0,13.285423709247684,5.5773741414002185,,,
2013-04-07,   23,13.0,6.2,,,
2013-04-06,   81,13.2,8.8,,,
2013-04-05,  251,13.609443534149527,5.897441825948346,,,
2013-04-04,    0,13.5,7.0,,,
2013-04-03,    0,13.8,7.0,,,
2013-04-02,    0,15.3,5.5,,,
2013-04-01,    0,15.7,4.4,,,
2013-03-31,    0,13.290944353414954,5.519744182594835,,,
2013-03-30,    0,13.320038788756449,5.451718600854319,,,
2013-03-29,    0,14.1,5.7,,,
2013-03-28,    0,12.728271194742854,4.542860253040832,,,
2013-03-27,    0,12.65811403062857,4.319483912408181,,,
2013-03-26,    0,11.2,4.5,,,
2013-03-25,    0,11.954306215231167,3.9939824498998338,,,
2013-03-24,    0,9.5,0.2,,,
2013-03-23,    0,11.421727519113254,3.9006704346835974,,,
2013-03-22,    0,8.4,1.5,,,
2013-03-21,   43,11.9,3.2,,,
2013-03-20,  142,10.857649796815725,3.601285163362874,,,
2013-03-19,    0,10.693971230105467,3.535994367995119,,,
2013-03-18,    0,8.7,4.6,,,
2013-03-17,    8,10.3,4.4,,,
2013-03-16,   33,12.3,4.4,,,
2013-03-15,  109,10.385162102692117,2.9737279531357994,,,
2013-03-14,  170,10.58367831296133,3.1211007484493796,,,
2013-03-13,   76,11.1,4.6,,,
2013-03-12,  130,10.23628116457589,2.95308230695803,,,
2013-03-11,    0,10.036829234566303,2.5679919098675645,,,
2013-03-10,    0,11.5,0.6,,,
2013-03-09,    0,10.220162567899637,2.7179919098675644,,,
2013-03-08,    5,8.1,-0.7,,,
2013-03-07,   61,9.848079273333598,2.3883472395952117,,,
2013-03-06,   18,8.7,2.0,,,
2013-03-05,    0,9.578446020031285,2.0189511138573644,,,
2013-03-04,    0,8.5,-0.7,,,
2013-03-03,   58,10.5,4.4,,,
2013-03-02,  198,10.7,6.4,,,
2013-03-01,  150,9.111502299396806,1.6188453048593248,,,
2013-02-28,   25,8.0,0.7,,,
2013-02-27,   51,9.053631665402554,1.5852542198833353,,,
2013-02-26,    0,8.6,0.9,,,
2013-02-25,   79,8.878648542254487,1.6821908658856963,,,
2013-02-24,   15,8.4,0.2,,,
2013-02-23,   13,9.3,0.2,,,
2013-02-22,  185,8.724378250705385,1.3586290390628357,,,
2013-02-21,   46,8.732423496214766,1.5932794658938059,,,
2013-02-20,    3,8.2,-0.3,,,
